ID_Pedido;Unidades;Precio Unitario;Total Venta;Línea de Producto;Código de Producto;País;Territorio
9;39;100;3933,93;Classic Cars;S24_2766;Australia;APAC
10;44;39,6;1742,4;Classic Cars;S24_2840;Spain;EMEA
1;24;30,06;721,44;Classic Cars;S24_2840;France;EMEA
12;39;38,19;1489,41;Classic Cars;S24_2840;USA;NA
6;21;42,43;891,03;Classic Cars;S24_2840;Finland;EMEA
4;30;40,31;1209,3;Classic Cars;S24_2840;Finland;EMEA
13;27;31,82;859,14;Classic Cars;S24_2840;Singapore;Japan
2;37;31,12;1151,44;Classic Cars;S24_2840;UK;EMEA
7;42;31,82;1336,44;Classic Cars;S24_2840;Spain;EMEA
7;32;28,29;905,28;Classic Cars;S24_2840;USA;NA
8;42;29,7;1247,4;Classic Cars;S24_2840;USA;NA
3;21;40,31;846,51;Classic Cars;S24_2840;USA;NA
2;33;32,88;1085,04;Classic Cars;S24_2840;USA;NA
6;49;36,07;1767,43;Classic Cars;S24_2840;Spain;EMEA
5;31;33,24;1030,44;Classic Cars;S24_2840;Singapore;APAC
6;38;41,72;1585,36;Classic Cars;S24_2840;USA;NA
2;20;40,66;813,2;Classic Cars;S24_2840;USA;NA
9;39;30,06;1172,34;Classic Cars;S24_2840;USA;NA
6;48;31,47;1510,56;Classic Cars;S24_2840;USA;NA
15;39;37,13;1448,07;Classic Cars;S24_2840;Denmark;EMEA
9;30;100;3338,1;Classic Cars;S24_2840;USA;NA
2;33;37,13;1225,29;Classic Cars;S24_2840;USA;NA
3;36;37,13;1336,68;Classic Cars;S24_2840;USA;NA
4;36;82,94;2985,84;Classic Cars;S24_2840;Spain;EMEA
8;45;100;5545,8;Classic Cars;S24_2840;USA;NA
3;40;100;6089,6;Classic Cars;S24_2840;Spain;EMEA
6;46;38,9;1789,4;Classic Cars;S24_2840;Spain;EMEA
6;60;36,07;2164,2;Classic Cars;S24_2840;Spain;EMEA
5;31;33,24;1030,44;Classic Cars;S24_2840;France;EMEA
13;49;74,68;3659,32;Planes;S24_2841;Italy;EMEA
4;41;59,6;2443,6;Planes;S24_2841;Austria;EMEA
5;35;67,14;2349,9;Planes;S24_2841;USA;NA
8;27;60,97;1646,19;Planes;S24_2841;USA;NA
6;23;72,62;1670,26;Planes;S24_2841;Finland;EMEA
2;21;69,88;1467,48;Planes;S24_2841;Sweden;EMEA
5;34;80,84;2748,56;Planes;S24_2841;France;EMEA
2;22;69,2;1522,4;Planes;S24_2841;UK;EMEA
5;48;67,82;3255,36;Planes;S24_2841;Philippines;Japan
1;43;82,21;3535,03;Planes;S24_2841;USA;NA
5;32;81,53;2608,96;Planes;S24_2841;USA;NA
1;20;67,82;1356,4;Planes;S24_2841;USA;NA
10;24;67,14;1611,36;Planes;S24_2841;Spain;EMEA
2;40;65,08;2603,2;Planes;S24_2841;USA;NA
12;30;73,99;2219,7;Planes;S24_2841;Norway;EMEA
8;21;71,25;1496,25;Planes;S24_2841;Germany;EMEA
2;25;75,36;1884;Planes;S24_2841;USA;NA
10;34;63,71;2166,14;Planes;S24_2841;UK;EMEA
1;48;58,92;2828,16;Planes;S24_2841;Italy;EMEA
12;55;100;6214,45;Planes;S24_2841;Japan;Japan
5;25;74,68;1867;Planes;S24_2841;UK;EMEA
7;38;70,44;2676,72;Planes;S24_2841;Finland;EMEA
1;78;55,96;4364,88;Planes;S24_2841;Spain;EMEA
3;28;57,55;1611,4;Planes;S24_2841;France;EMEA
2;48;61,66;2959,68;Planes;S24_2841;USA;NA
1;42;67,82;2848,44;Planes;S24_2841;Australia;APAC
10;46;100;5942,28;Classic Cars;S24_2887;UK;EMEA
9;25;93,95;2348,75;Classic Cars;S24_2887;USA;NA
3;34;100;4392,12;Classic Cars;S24_2887;Australia;APAC
2;25;100;2759,75;Classic Cars;S24_2887;Denmark;EMEA
16;23;100;2728,03;Classic Cars;S24_2887;Italy;EMEA
13;20;100;2395,8;Classic Cars;S24_2887;USA;NA
1;23;100;3052,33;Classic Cars;S24_2887;USA;NA
7;42;100;4242;Classic Cars;S24_2887;USA;NA
3;27;100;2790,45;Classic Cars;S24_2887;UK;EMEA
13;33;100;4340,49;Classic Cars;S24_2887;France;EMEA
5;28;98,65;2762,2;Classic Cars;S24_2887;France;EMEA
2;43;100;4645,72;Classic Cars;S24_2887;USA;NA
2;48;100;5580,96;Classic Cars;S24_2887;Spain;EMEA
8;48;100;6539,04;Classic Cars;S24_2887;Singapore;APAC
4;45;100;5548,95;Classic Cars;S24_2887;UK;EMEA
3;43;100;4595,41;Classic Cars;S24_2887;Spain;EMEA
11;44;42,26;1859,44;Classic Cars;S24_2887;UK;EMEA
5;24;87,24;2093,76;Classic Cars;S24_2887;USA;NA
5;31;100;4223,13;Classic Cars;S24_2887;USA;NA
7;44;36,29;1596,76;Classic Cars;S24_2887;Spain;EMEA
5;59;98,65;5820,35;Classic Cars;S24_2887;USA;NA
8;55;96,3;5296,5;Classic Cars;S24_2887;Australia;APAC
6;29;32,1;930,9;Classic Cars;S24_2972;USA;NA
4;39;30,96;1207,44;Classic Cars;S24_2972;France;EMEA
1;20;35,87;717,4;Classic Cars;S24_2972;USA;NA
1;25;42,67;1066,75;Classic Cars;S24_2972;USA;NA
2;42;37;1554;Classic Cars;S24_2972;USA;NA
4;36;35,49;1277,64;Classic Cars;S24_2972;Canada;NA
8;37;42,67;1578,79;Classic Cars;S24_2972;Norway;EMEA
13;30;30,59;917,7;Classic Cars;S24_2972;USA;NA
2;21;37;777;Classic Cars;S24_2972;Spain;EMEA
12;34;43,42;1476,28;Classic Cars;S24_2972;Spain;EMEA
3;42;36,63;1538,46;Classic Cars;S24_2972;Switzerland;EMEA
2;20;44,56;891,2;Classic Cars;S24_2972;Finland;EMEA
7;40;42,67;1706,8;Classic Cars;S24_2972;UK;EMEA
8;34;40,4;1373,6;Classic Cars;S24_2972;Italy;EMEA
8;31;38,89;1205,59;Classic Cars;S24_2972;USA;NA
6;36;39,65;1427,4;Classic Cars;S24_2972;Switzerland;EMEA
10;48;34,36;1649,28;Classic Cars;S24_2972;Norway;EMEA
4;33;41,91;1383,03;Classic Cars;S24_2972;Germany;EMEA
12;37;33,23;1229,51;Classic Cars;S24_2972;USA;NA
13;27;42,24;1140,48;Classic Cars;S24_2972;USA;NA
9;39;40,4;1575,6;Classic Cars;S24_2972;Australia;APAC
4;36;38,52;1386,72;Classic Cars;S24_2972;Spain;EMEA
2;72;100;10036,8;Classic Cars;S24_2972;USA;NA
7;82;100;11713,7;Classic Cars;S24_2972;Spain;EMEA
5;74;100;9789,46;Classic Cars;S24_2972;USA;NA
2;47;44,56;2094,32;Classic Cars;S24_2972;France;EMEA
7;15;42,67;640,05;Classic Cars;S24_2972;Austria;EMEA
4;44;72,58;3193,52;Vintage Cars;S24_3151;Denmark;EMEA
13;35;87,62;3066,7;Vintage Cars;S24_3151;Austria;EMEA
4;41;94,71;3883,11;Vintage Cars;S24_3151;UK;EMEA
1;49;98,25;4814,25;Vintage Cars;S24_3151;USA;NA
2;31;91,17;2826,27;Vintage Cars;S24_3151;USA;NA
11;20;79,66;1593,2;Vintage Cars;S24_3151;Sweden;EMEA
2;45;72,58;3266,1;Vintage Cars;S24_3151;Spain;EMEA
2;33;74,35;2453,55;Vintage Cars;S24_3151;USA;NA
8;47;83,2;3910,4;Vintage Cars;S24_3151;Spain;EMEA
2;20;89,4;1788;Vintage Cars;S24_3151;France;EMEA
14;47;70,81;3328,07;Vintage Cars;S24_3151;USA;NA
2;40;94,71;3788,4;Vintage Cars;S24_3151;USA;NA
5;30;100;3053,7;Vintage Cars;S24_3151;USA;NA
3;22;91,17;2005,74;Vintage Cars;S24_3151;Canada;NA
6;27;100;2796,12;Vintage Cars;S24_3151;Belgium;EMEA
8;34;92,94;3159,96;Vintage Cars;S24_3151;Canada;NA
3;46;84,97;3908,62;Vintage Cars;S24_3151;USA;NA
2;31;84,08;2606,48;Vintage Cars;S24_3151;UK;EMEA
1;24;86,74;2081,76;Vintage Cars;S24_3151;France;EMEA
3;41;85,85;3519,85;Vintage Cars;S24_3151;Sweden;EMEA
13;55;100;10758;Vintage Cars;S24_3151;Japan;Japan
9;30;100;3021;Vintage Cars;S24_3151;Spain;EMEA
12;33;57,32;1891,56;Vintage Cars;S24_3151;Finland;EMEA
2;43;97,87;4208,41;Vintage Cars;S24_3151;USA;NA
7;27;83,2;2246,4;Vintage Cars;S24_3151;USA;NA
5;120;100;12214,8;Vintage Cars;S24_3151;USA;NA
12;27;73,62;1987,74;Classic Cars;S24_3191;UK;EMEA
11;49;83,04;4068,96;Classic Cars;S24_3191;USA;NA
5;31;73,62;2282,22;Classic Cars;S24_3191;Australia;APAC
4;20;77,05;1541;Classic Cars;S24_3191;Denmark;EMEA
2;24;81,33;1951,92;Classic Cars;S24_3191;USA;NA
15;33;94,17;3107,61;Classic Cars;S24_3191;USA;NA
3;32;72,77;2328,64;Classic Cars;S24_3191;USA;NA
9;40;79,62;3184,8;Classic Cars;S24_3191;USA;NA
2;27;79,62;2149,74;Classic Cars;S24_3191;Spain;EMEA
15;40;79,62;3184,8;Classic Cars;S24_3191;France;EMEA
7;26;81,33;2114,58;Classic Cars;S24_3191;France;EMEA
4;44;96,74;4256,56;Classic Cars;S24_3191;USA;NA
4;33;71,06;2344,98;Classic Cars;S24_3191;Spain;EMEA
10;34;68,49;2328,66;Classic Cars;S24_3191;Singapore;APAC
6;48;74,48;3575,04;Classic Cars;S24_3191;UK;EMEA
5;25;83,04;2076;Classic Cars;S24_3191;Spain;EMEA
2;39;84,75;3305,25;Classic Cars;S24_3191;USA;NA
12;45;34,19;1538,55;Classic Cars;S24_3191;UK;EMEA
2;24;100;3325,92;Classic Cars;S24_3191;USA;NA
1;46;79,62;3662,52;Classic Cars;S24_3191;USA;NA
9;44;79,06;3478,64;Classic Cars;S24_3191;Spain;EMEA
7;13;81,33;1057,29;Classic Cars;S24_3191;USA;NA
10;35;96,74;3385,9;Classic Cars;S24_3191;Australia;APAC
5;30;63,07;1892,1;Classic Cars;S24_3371;Philippines;Japan
9;34;50,21;1707,14;Classic Cars;S24_3371;France;EMEA
6;27;66,13;1785,51;Classic Cars;S24_3371;USA;NA
6;30;68,58;2057,4;Classic Cars;S24_3371;USA;NA
1;50;69,8;3490;Classic Cars;S24_3371;USA;NA
1;34;50,21;1707,14;Classic Cars;S24_3371;Australia;APAC
13;23;65,52;1506,96;Classic Cars;S24_3371;Norway;EMEA
2;48;60,01;2880,48;Classic Cars;S24_3371;Germany;EMEA
7;34;64,9;2206,6;Classic Cars;S24_3371;Spain;EMEA
1;48;48,98;2351,04;Classic Cars;S24_3371;France;EMEA
8;24;50,21;1205,04;Classic Cars;S24_3371;Switzerland;EMEA
2;47;62,45;2935,15;Classic Cars;S24_3371;Denmark;EMEA
12;24;52,66;1263,84;Classic Cars;S24_3371;UK;EMEA
13;47;62,45;2935,15;Classic Cars;S24_3371;Italy;EMEA
2;20;61,23;1224,6;Classic Cars;S24_3371;USA;NA
11;20;67,97;1359,4;Classic Cars;S24_3371;Switzerland;EMEA
4;31;58,78;1822,18;Classic Cars;S24_3371;Germany;EMEA
9;38;56,94;2163,72;Classic Cars;S24_3371;Germany;EMEA
2;26;61,23;1591,98;Classic Cars;S24_3371;Sweden;EMEA
9;25;100;3078,5;Classic Cars;S24_3371;USA;NA
10;48;62,45;2997,6;Classic Cars;S24_3371;Australia;APAC
6;44;62,45;2747,8;Classic Cars;S24_3371;Spain;EMEA
15;42;100;4895,52;Classic Cars;S24_3371;Finland;EMEA
6;92;41,54;3821,68;Classic Cars;S24_3371;Spain;EMEA
6;92;52,84;4861,28;Classic Cars;S24_3371;USA;NA
12;55;52,66;2896,3;Classic Cars;S24_3371;Austria;EMEA
14;31;52,6;1630,6;Vintage Cars;S24_3420;Italy;EMEA
5;20;72,98;1459,6;Vintage Cars;S24_3420;Austria;EMEA
6;29;59,18;1716,22;Vintage Cars;S24_3420;USA;NA
9;33;77,59;2560,47;Vintage Cars;S24_3420;USA;NA
7;34;55,89;1900,26;Vintage Cars;S24_3420;Finland;EMEA
3;32;63,12;2019,84;Vintage Cars;S24_3420;Sweden;EMEA
6;27;73,64;1988,28;Vintage Cars;S24_3420;France;EMEA
3;21;69,04;1449,84;Vintage Cars;S24_3420;UK;EMEA
6;27;71,67;1935,09;Vintage Cars;S24_3420;Philippines;Japan
2;36;77,59;2793,24;Vintage Cars;S24_3420;USA;NA
6;43;70,35;3025,05;Vintage Cars;S24_3420;USA;NA
2;25;69,7;1742,5;Vintage Cars;S24_3420;USA;NA
11;46;70,35;3236,1;Vintage Cars;S24_3420;Spain;EMEA
3;24;72,33;1735,92;Vintage Cars;S24_3420;USA;NA
13;39;71,67;2795,13;Vintage Cars;S24_3420;Norway;EMEA
9;31;53,92;1671,52;Vintage Cars;S24_3420;Germany;EMEA
3;22;71,67;1576,74;Vintage Cars;S24_3420;USA;NA
11;47;76,93;3615,71;Vintage Cars;S24_3420;UK;EMEA
2;20;72,98;1459,6;Vintage Cars;S24_3420;Italy;EMEA
14;29;99,69;2891,01;Vintage Cars;S24_3420;Japan;Japan
4;38;68,38;2598,44;Vintage Cars;S24_3420;UK;EMEA
6;34;100;3871,92;Vintage Cars;S24_3420;Australia;APAC
11;46;66;3036;Vintage Cars;S24_3420;Finland;EMEA
9;70;63,76;4463,2;Vintage Cars;S24_3420;Spain;EMEA
13;34;71,67;2436,78;Vintage Cars;S24_3420;France;EMEA
3;76;57,2;4347,2;Vintage Cars;S24_3420;USA;NA
2;36;69,7;2509,2;Vintage Cars;S24_3420;Australia;APAC
14;37;100;3724,42;Classic Cars;S24_3432;UK;EMEA
13;43;100;5203;Classic Cars;S24_3432;USA;NA
7;27;100;3469,5;Classic Cars;S24_3432;Australia;APAC
6;30;100;3148,2;Classic Cars;S24_3432;Denmark;EMEA
4;22;98,51;2167,22;Classic Cars;S24_3432;USA;NA
17;49;100;6244,07;Classic Cars;S24_3432;USA;NA
5;46;100;5566;Classic Cars;S24_3432;USA;NA
11;48;91,02;4368,96;Classic Cars;S24_3432;USA;NA
4;46;87,81;4039,26;Classic Cars;S24_3432;Spain;EMEA
2;48;92,09;4420,32;Classic Cars;S24_3432;USA;NA
9;27;86,73;2341,71;Classic Cars;S24_3432;France;EMEA
6;43;100;5110,98;Classic Cars;S24_3432;USA;NA
6;48;100;6168;Classic Cars;S24_3432;Spain;EMEA
12;41;100;4873,26;Classic Cars;S24_3432;Singapore;APAC
2;22;96,37;2120,14;Classic Cars;S24_3432;Norway;EMEA
7;46;92,09;4236,14;Classic Cars;S24_3432;Spain;EMEA
4;21;89,95;1888,95;Classic Cars;S24_3432;USA;NA
13;31;37,18;1152,58;Classic Cars;S24_3432;UK;EMEA
6;26;95,88;2492,88;Classic Cars;S24_3432;USA;NA
4;20;99,58;1991,6;Classic Cars;S24_3432;USA;NA
11;34;100;3953,18;Classic Cars;S24_3432;Spain;EMEA
9;43;86,73;3729,39;Classic Cars;S24_3432;USA;NA
12;26;100;2617,16;Classic Cars;S24_3432;Australia;APAC
1;50;79,67;3983,5;Vintage Cars;S24_3816;Denmark;EMEA
10;35;90,57;3169,95;Vintage Cars;S24_3816;Austria;EMEA
1;50;77,99;3899,5;Vintage Cars;S24_3816;UK;EMEA
14;23;80,51;1851,73;Vintage Cars;S24_3816;USA;NA
12;37;67,93;2513,41;Vintage Cars;S24_3816;Finland;EMEA
8;29;83,86;2431,94;Vintage Cars;S24_3816;Sweden;EMEA
11;21;72,12;1514,52;Vintage Cars;S24_3816;France;EMEA
8;36;85,54;3079,44;Vintage Cars;S24_3816;UK;EMEA
5;22;86,38;1900,36;Vintage Cars;S24_3816;Spain;EMEA
7;22;89,73;1974,06;Vintage Cars;S24_3816;USA;NA
11;46;80,51;3703,46;Vintage Cars;S24_3816;USA;NA
2;23;76,31;1755,13;Vintage Cars;S24_3816;USA;NA
16;49;87,21;4273,29;Vintage Cars;S24_3816;Spain;EMEA
3;48;83,02;3984,96;Vintage Cars;S24_3816;Belgium;EMEA
5;33;72,96;2407,68;Vintage Cars;S24_3816;Canada;NA
14;22;77,15;1697,3;Vintage Cars;S24_3816;Germany;EMEA
8;22;91,41;2011,02;Vintage Cars;S24_3816;USA;NA
16;25;92,25;2306,25;Vintage Cars;S24_3816;UK;EMEA
2;20;92,25;1845;Vintage Cars;S24_3816;Sweden;EMEA
16;42;59,36;2493,12;Vintage Cars;S24_3816;Japan;Japan
10;25;60,34;1508,5;Vintage Cars;S24_3816;Spain;EMEA
10;23;100;2394,3;Vintage Cars;S24_3816;Finland;EMEA
2;37;85,54;3164,98;Vintage Cars;S24_3816;USA;NA
8;37;90,57;3351,09;Vintage Cars;S24_3816;USA;NA
8;84;72,96;6128,64;Vintage Cars;S24_3816;USA;NA
2;102;76,31;7783,62;Vintage Cars;S24_3816;USA;NA
1;40;100;5448,8;Classic Cars;S24_3856;Philippines;Japan
5;43;100;5494,97;Classic Cars;S24_3856;France;EMEA
2;47;100;6336,07;Classic Cars;S24_3856;USA;NA
2;23;100;2906,97;Classic Cars;S24_3856;USA;NA
3;35;100;4767,7;Classic Cars;S24_3856;USA;NA
1;34;100;3819,56;Classic Cars;S24_3856;Austria;EMEA
9;25;100;3861,75;Classic Cars;S24_3856;Norway;EMEA
14;45;100;6319,35;Classic Cars;S24_3856;USA;NA
3;47;100;6996,42;Classic Cars;S24_3856;Spain;EMEA
13;49;100;6949,67;Classic Cars;S24_3856;Spain;EMEA
4;40;100;4550;Classic Cars;S24_3856;Switzerland;EMEA
3;29;100;4479,63;Classic Cars;S24_3856;Finland;EMEA
8;39;100;5148;Classic Cars;S24_3856;UK;EMEA
9;24;100;2932,08;Classic Cars;S24_3856;Italy;EMEA
9;25;100;3159,75;Classic Cars;S24_3856;USA;NA
7;36;100;4297,32;Classic Cars;S24_3856;Switzerland;EMEA
11;50;100;7723,5;Classic Cars;S24_3856;Norway;EMEA
5;45;100;5497,65;Classic Cars;S24_3856;Germany;EMEA
13;26;100;4052,88;Classic Cars;S24_3856;USA;NA
1;21;100;3135,93;Classic Cars;S24_3856;USA;NA
6;42;100;5013,54;Classic Cars;S24_3856;Australia;APAC
8;32;100;5302,72;Classic Cars;S24_3856;Spain;EMEA
1;62;94,58;5863,96;Classic Cars;S24_3856;Finland;EMEA
3;66;53,27;3515,82;Classic Cars;S24_3856;Spain;EMEA
8;90;100;13526,1;Classic Cars;S24_3856;USA;NA
3;76;100;11739,7;Classic Cars;S24_3856;France;EMEA
8;70;100;9240;Classic Cars;S24_3856;Austria;EMEA
11;50;64,83;3241,5;Planes;S24_3949;Italy;EMEA
2;28;70,29;1968,12;Planes;S24_3949;Austria;EMEA
3;50;81,89;4094,5;Planes;S24_3949;USA;NA
6;28;66,19;1853,32;Planes;S24_3949;USA;NA
4;44;77,11;3392,84;Planes;S24_3949;Finland;EMEA
18;27;73,02;1971,54;Planes;S24_3949;USA;NA
3;30;72,33;2169,9;Planes;S24_3949;France;EMEA
3;43;66,19;2846,17;Planes;S24_3949;Philippines;Japan
16;29;69,6;2018,4;Planes;S24_3949;Japan;Japan
3;48;56,64;2718,72;Planes;S24_3949;USA;NA
12;33;60,05;1981,65;Planes;S24_3949;Canada;NA
13;40;75,06;3002,4;Planes;S24_3949;USA;NA
8;48;61,42;2948,16;Planes;S24_3949;Spain;EMEA
18;41;81,89;3357,49;Planes;S24_3949;France;EMEA
10;21;55,96;1175,16;Planes;S24_3949;Norway;EMEA
6;32;71,65;2292,8;Planes;S24_3949;Germany;EMEA
16;43;76,43;3286,49;Planes;S24_3949;USA;NA
8;30;77,79;2333,7;Planes;S24_3949;UK;EMEA
3;35;76,43;2675,05;Planes;S24_3949;Italy;EMEA
11;45;96,92;4361,4;Planes;S24_3949;Japan;Japan
3;34;59,37;2018,58;Planes;S24_3949;UK;EMEA
7;26;100;3710,98;Planes;S24_3949;Australia;APAC
13;39;73;2847;Planes;S24_3949;Finland;EMEA
12;82;73,32;6012,24;Planes;S24_3949;Spain;EMEA
2;41;68,24;2797,84;Planes;S24_3949;France;EMEA
12;128;60,05;7686,4;Planes;S24_3949;USA;NA
13;36;75,06;2702,16;Planes;S24_3949;Italy;EMEA
1;49;34,47;1689,03;Vintage Cars;S24_3969;USA;NA
5;48;34,47;1654,56;Vintage Cars;S24_3969;UK;EMEA
4;46;33,23;1528,58;Vintage Cars;S24_3969;USA;NA
9;26;38,98;1013,48;Vintage Cars;S24_3969;USA;NA
7;37;38,98;1442,26;Vintage Cars;S24_3969;USA;NA
11;35;33,23;1163,05;Vintage Cars;S24_3969;Italy;EMEA
8;23;42,26;971,98;Vintage Cars;S24_3969;USA;NA
12;22;41,03;902,66;Vintage Cars;S24_3969;Australia;APAC
2;39;33,23;1295,97;Vintage Cars;S24_3969;USA;NA
5;44;34,88;1534,72;Vintage Cars;S24_3969;Spain;EMEA
8;27;43,9;1185,3;Vintage Cars;S24_3969;France;EMEA
1;46;36,93;1698,78;Vintage Cars;S24_3969;USA;NA
14;33;41,85;1381,05;Vintage Cars;S24_3969;Italy;EMEA
3;33;40,62;1340,46;Vintage Cars;S24_3969;Singapore;APAC
1;24;40,21;965,04;Vintage Cars;S24_3969;Spain;EMEA
15;31;35,29;1093,99;Vintage Cars;S24_3969;USA;NA
14;41;77,24;3166,84;Vintage Cars;S24_3969;UK;EMEA
4;22;97,44;2143,68;Vintage Cars;S24_3969;USA;NA
3;46;37,34;1717,64;Vintage Cars;S24_3969;USA;NA
12;43;95,03;4086,29;Vintage Cars;S24_3969;Spain;EMEA
1;15;36,93;553,95;Vintage Cars;S24_3969;Japan;Japan
3;15;43,49;652,35;Vintage Cars;S24_3969;Australia;APAC
5;26;100;2921,62;Classic Cars;S24_4048;Spain;EMEA
1;44;100;5568,64;Classic Cars;S24_4048;USA;NA
7;20;96,99;1939,8;Classic Cars;S24_4048;USA;NA
1;40;94,62;3784,8;Classic Cars;S24_4048;Finland;EMEA
3;23;100;2802,09;Classic Cars;S24_4048;Australia;APAC
8;24;99,36;2384,64;Classic Cars;S24_4048;Singapore;Japan
7;29;100;2915,66;Classic Cars;S24_4048;Italy;EMEA
2;49;100;5795,72;Classic Cars;S24_4048;Spain;EMEA
2;34;100;3699,88;Classic Cars;S24_4048;USA;NA
3;28;100;2980,6;Classic Cars;S24_4048;USA;NA
7;37;100;5032,74;Classic Cars;S24_4048;Ireland;EMEA
5;45;100;4737,15;Classic Cars;S24_4048;Germany;EMEA
1;46;100;6311,2;Classic Cars;S24_4048;Spain;EMEA
1;22;100;3070,54;Classic Cars;S24_4048;USA;NA
10;39;100;4797,39;Classic Cars;S24_4048;USA;NA
4;27;100;3832,38;Classic Cars;S24_4048;USA;NA
1;36;100;4641,48;Classic Cars;S24_4048;USA;NA
10;38;100;4000,26;Classic Cars;S24_4048;Denmark;EMEA
5;44;100;5325,76;Classic Cars;S24_4048;Norway;EMEA
5;31;100;4618,69;Classic Cars;S24_4048;France;EMEA
2;23;100;3182,97;Classic Cars;S24_4048;USA;NA
7;22;100;2603,04;Classic Cars;S24_4048;France;EMEA
9;28;50,32;1408,96;Classic Cars;S24_4048;USA;NA
4;21;93,91;1972,11;Classic Cars;S24_4048;Spain;EMEA
7;37;100;5207,75;Classic Cars;S24_4048;Spain;EMEA
1;62;100;8506,4;Classic Cars;S24_4048;Spain;EMEA
15;25;100;2873;Vintage Cars;S24_4258;Norway;EMEA
3;26;86,68;2253,68;Vintage Cars;S24_4258;USA;NA
15;34;100;3576,12;Vintage Cars;S24_4258;Spain;EMEA
4;29;100;3276,13;Vintage Cars;S24_4258;Australia;APAC
1;20;90,57;1811,4;Vintage Cars;S24_4258;USA;NA
5;42;91,55;3845,1;Vintage Cars;S24_4258;USA;NA
3;22;100;2571,14;Vintage Cars;S24_4258;Italy;EMEA
12;47;100;5035,11;Vintage Cars;S24_4258;USA;NA
4;20;100;2279;Vintage Cars;S24_4258;Australia;APAC
10;33;97,39;3213,87;Vintage Cars;S24_4258;Canada;NA
7;39;90,57;3532,23;Vintage Cars;S24_4258;USA;NA
6;33;100;3406,59;Vintage Cars;S24_4258;USA;NA
4;40;86,68;3467,2;Vintage Cars;S24_4258;Spain;EMEA
4;46;78,89;3628,94;Vintage Cars;S24_4258;USA;NA
2;48;97,39;4674,72;Vintage Cars;S24_4258;Austria;EMEA
6;21;78,89;1656,69;Vintage Cars;S24_4258;Italy;EMEA
1;45;100;5171,4;Vintage Cars;S24_4258;USA;NA
10;33;100;3342,57;Vintage Cars;S24_4258;France;EMEA
7;44;100;4884,88;Vintage Cars;S24_4258;USA;NA
3;33;100;6267,69;Vintage Cars;S24_4258;USA;NA
1;39;100;4424,16;Vintage Cars;S24_4258;USA;NA
2;39;50,31;1962,09;Vintage Cars;S24_4258;Spain;EMEA
6;41;100;6847;Vintage Cars;S24_4258;Spain;EMEA
3;40;86,92;3476,8;Vintage Cars;S24_4258;USA;NA
4;33;100;4592,61;Vintage Cars;S24_4258;USA;NA
4;28;78,89;2208,92;Vintage Cars;S24_4258;Belgium;EMEA
3;26;63,76;1657,76;Planes;S24_4278;Italy;EMEA
9;29;85,49;2479,21;Planes;S24_4278;Australia;APAC
4;46;77,52;3565,92;Planes;S24_4278;Spain;EMEA
15;33;84,77;2797,41;Planes;S24_4278;USA;NA
10;48;78,25;3756;Planes;S24_4278;USA;NA
8;40;71;2840;Planes;S24_4278;Japan;Japan
10;23;74,62;1716,26;Planes;S24_4278;Australia;APAC
4;40;81,14;3245,6;Planes;S24_4278;Canada;NA
5;37;74,62;2760,94;Planes;S24_4278;USA;NA
11;24;75,35;1808,4;Planes;S24_4278;USA;NA
10;27;62,31;1682,37;Planes;S24_4278;France;EMEA
2;21;71;1491;Planes;S24_4278;Norway;EMEA
5;23;72,45;1666,35;Planes;S24_4278;Ireland;EMEA
8;44;83,32;3666,08;Planes;S24_4278;USA;NA
1;35;83,32;2916,2;Planes;S24_4278;USA;NA
4;43;60,86;2616,98;Planes;S24_4278;Italy;EMEA
1;40;84,77;3390,8;Planes;S24_4278;Spain;EMEA
3;35;89,9;3146,5;Planes;S24_4278;USA;NA
1;25;62,46;1561,5;Planes;S24_4278;Australia;APAC
2;86;100;20079,2;Planes;S24_4278;France;EMEA
8;100;63,34;6334;Planes;S24_4278;Spain;EMEA
14;45;78,25;3521,25;Planes;S24_4278;France;EMEA
4;104;81,14;8438,56;Planes;S24_4278;USA;NA
5;96;74,62;7163,52;Planes;S24_4278;Italy;EMEA
10;31;68,71;2130,01;Classic Cars;S24_4620;Philippines;Japan
14;29;71,14;2063,06;Classic Cars;S24_4620;France;EMEA
11;23;87,31;2008,13;Classic Cars;S24_4620;USA;NA
11;31;64,67;2004,77;Classic Cars;S24_4620;USA;NA
6;23;67,1;1543,3;Classic Cars;S24_4620;USA;NA
6;24;94,58;2269,92;Classic Cars;S24_4620;Australia;APAC
1;28;71,14;1991,92;Classic Cars;S24_4620;France;EMEA
7;44;66,29;2916,76;Classic Cars;S24_4620;Germany;EMEA
6;22;92,16;2027,52;Classic Cars;S24_4620;France;EMEA
13;46;70,33;3235,18;Classic Cars;S24_4620;Switzerland;EMEA
7;22;93,77;2062,94;Classic Cars;S24_4620;Denmark;EMEA
3;38;87,31;3317,78;Classic Cars;S24_4620;France;EMEA
1;47;83,27;3913,69;Classic Cars;S24_4620;USA;NA
7;48;75,18;3608,64;Classic Cars;S24_4620;USA;NA
16;40;88,12;3524,8;Classic Cars;S24_4620;Switzerland;EMEA
1;32;80,84;2586,88;Classic Cars;S24_4620;Finland;EMEA
14;49;97,01;4753,49;Classic Cars;S24_4620;Germany;EMEA
2;43;85,69;3684,67;Classic Cars;S24_4620;USA;NA
2;41;100;5715,4;Classic Cars;S24_4620;USA;NA
